full_name,pdes,name,H,diameter,albedo,om,w,moid,class,rms
 11554 Asios (1993 BZ12),11554,Asios,10.5,41.561,0.065,128.0820832931656,126.3874893294409,3.93935,TJN,.45658
 11569 Virgilsmith (1993 KB2),11569,Virgilsmith,12.1,23.923,0.027,175.020299796144,102.2122800912007,1.63927,MBA,.48348
 11571 Daens (1993 OR8),11571,Daens,14.1,6.015,0.134,136.7828454873268,270.5468824992651,1.3967,MBA,.56021
 11574 d'Alviella (1994 BP3),11574,d'Alviella,14.2,6.536,0.114,137.4546236143005,195.9858951873765,.713773,MBA,.52158
 11578 Cimabue (1994 EB),11578,Cimabue,14.1,3.724,0.351,172.29780778,319.6951954017517,1.29501,MBA,.51811
 11579 Tsujitsuka (1994 JN),11579,Tsujitsuka,13.7,5.155,0.241,201.2426864651176,87.96786875079094,1.10453,MBA,.46361
 11580 Bautzen (1994 JG4),11580,Bautzen,14.5,7.375,0.062,215.8866006582415,266.8500057383103,1.13876,MBA,.47057
 11581 Philipdejager (1994 PK9),11581,Philipdejager,13.8,6.043,0.122,159.3599604075091,159.2843141476131,1.7024,MBA,.51417
 11583 Breuer (1994 PZ28),11583,Breuer,14.6,3.516,0.248,115.276412372127,181.8922546170057,1.53121,MBA,.53922
 11584 Ferenczi (1994 PP39),11584,Ferenczi,13.5,6.036,0.232,325.73216421499,96.53802332441305,1.85144,MBA,.48101
 11585 Orlandelassus (1994 RB17),11585,Orlandelassus,13.1,6.275,0.215,152.2713510381973,178.213706533333,1.65775,MBA,.47858
 11588 Gottfriedkeller (1994 UZ12),11588,Gottfriedkeller,13.8,9.780,0.061,128.8774697265481,241.3110551091412,1.67206,MBA,.57292
 11595 Monsummano (1995 KN),11595,Monsummano,14.4,3.230,0.388,76.14310218016753,84.93016885715197,1.1082,MBA,.44844
 11596 Francetic (1995 KA1),11596,Francetic,14.6,6.664,0.030,185.7465024192479,111.9267271673997,.900406,MBA,.46466
 11600 Cipolla (1995 SQ2),11600,Cipolla,15.0,5.720,0.059,258.1331989860403,28.64203414905576,1.2293,MBA,.54168
 11602 Miryang (1995 ST54),11602,Miryang,14.0,8.288,0.054,309.9273530504977,229.0600944872591,1.34682,MBA,.49812
 11605 Ranfagni (1995 UP6),11605,Ranfagni,14.1,8.031,0.063,229.8081172407317,91.54627264984346,1.17766,MBA,.53952
 11612 Obu (1995 YZ1),11612,Obu,13.6,6.451,0.169,11.19432911659148,60.1266516683489,1.41486,MBA,.50232
 11615 Naoya (1996 AE4),11615,Naoya,13.1,12.585,0.070,145.5112241751048,303.935107766288,1.70332,MBA,.47334
 11621 Duccio (1996 PJ5),11621,Duccio,13.2,12.722,0.069,333.8491579240309,32.35001201188094,1.84024,OMB,.51866
 11625 Francelinda (1996 UL1),11625,Francelinda,13.8,8.332,0.101,205.4891376484941,146.2320140065963,1.80736,MBA,.52517
 11636 Pezinok (1996 YH1),11636,Pezinok,14.9,2.604,0.343,127.2570922296466,152.0253679753804,1.21815,MBA,.55467
 11637 Yangjiachi (1996 YJ2),11637,Yangjiachi,13.4,5.952,0.262,114.7814859586031,352.5577179448035,1.27069,MBA,.46824
 11652 Johnbrownlee (1997 CK13),11652,Johnbrownlee,12.7,14.980,0.079,100.3736281263045,129.6278341866249,1.70863,MBA,.49313
 11664 Kashiwagi (1997 GX24),11664,Kashiwagi,13.1,11.982,0.078,117.3505524110047,80.34522996932412,1.9146,MBA,.53201
 11665 Dirichlet (1997 GL28),11665,Dirichlet,14.1,6.803,0.087,215.1982410977819,309.4191033935666,1.83088,OMB,.5329
 11666 Bracker (1997 MD8),11666,Bracker,14.2,4.402,0.209,188.3258446241401,336.19995700,1.01961,MBA,.50126
 11667 Testa (1997 UB1),11667,Testa,14.9,2.503,0.407,32.10601705328989,261.813774914933,.948758,MBA,.5074
 11668 Balios (1997 VV1),11668,Balios,11.5,24.636,0.080,19.93133572534219,15.00509733264758,3.42531,TJN,.58658
 11669 Pascalscholl (1997 XY8),11669,Pascalscholl,15.0,6.060,0.040,72.84563358375885,19.15743941260146,1.23234,MBA,.54705
 11670 Fountain (1998 AU9),11670,Fountain,13.1,12.735,0.058,22.41704172190315,247.2829286948073,1.68684,MBA,.5184
 11672 Cuney (1998 BC15),11672,Cuney,14.5,5.684,0.114,281.1773663289794,317.8734543144338,.87684,MBA,.50887
 11675 Billboyle (1998 CP2),11675,Billboyle,14.4,4.812,0.175,181.3748387120557,29.77192593575963,.924739,MBA,.50381
 11678 Brevard (1998 DT10),11678,Brevard,14.1,3.723,0.296,258.4833787914567,308.8437597580271,1.0297,MBA,.52474
 11679 Brucebaker (1998 DE11),11679,Brucebaker,14.8,3.049,0.330,227.6007797688989,330.5475500163108,.984315,MBA,.45902
 11681 Ortner (1998 EP6),11681,Ortner,13.9,3.908,0.349,324.7158947335623,215.5712590928076,.967384,MBA,.49401
 11682 Shiwaku (1998 EX6),11682,Shiwaku,13.7,4.844,0.241,76.61167914135429,168.263915220291,.996698,MBA,.48345
 11685 Adamcurry (1998 FW19),11685,Adamcurry,14.8,2.263,0.599,334.4538624655632,312.2115065246755,1.12653,MBA,.5221
 11693 Grantelliott (1998 FE69),11693,Grantelliott,14.1,7.559,0.078,359.3426830895866,237.7997033780472,1.15117,MBA,.48666
 11694 Esterhuysen (1998 FO70),11694,Esterhuysen,15.0,2.478,0.416,163.8711489182459,278.891024533225,1.10847,MBA,.52865
 11697 Estrella (1998 FX98),11697,Estrella,14.4,2.726,0.377,272.0944213937539,213.0012443820988,1.22601,MBA,.50226
 11698 Fichtelman (1998 FZ102),11698,Fichtelman,14.5,3.515,0.207,329.6340046115633,194.6454375860316,1.05942,MBA,.48927
 11702 Mifischer (1998 FE117),11702,Mifischer,14.9,3.076,0.224,321.957146262228,90.74063239233952,1.05603,MBA,.50504
 11704 Gorin (1998 FZ130),11704,Gorin,15.0,2.679,0.246,10.4948177406799,303.0225515221613,1.0659,MBA,.51717
 11709 Eudoxos (1998 HF20),11709,Eudoxos,14.7,4.470,0.117,193.1844342454764,97.9202266039472,1.30331,MBA,.49822
 11710 Nataliehale (1998 HS34),11710,Nataliehale,14.6,6.662,0.052,101.4365678229588,41.23370364701459,1.27035,MBA,.52977
 11711 Urquiza (1998 HV50),11711,Urquiza,14.1,3.835,0.302,273.4087616541057,54.47173550527378,1.10201,MBA,.4915
 11712 Kemcook (1998 HB51),11712,Kemcook,14.0,4.662,0.186,65.43021468066135,357.4900550330105,1.38772,MBA,.48032
 11713 Stubbs (1998 HG51),11713,Stubbs,13.7,11.195,0.039,213.8045485908471,215.1583841533167,1.244,MBA,.48042
 11714 Mikebrown (1998 HQ51),11714,Mikebrown,14.1,4.451,0.246,178.7191294755657,135.1648279792302,.974025,MBA,.5366
 11718 Hayward (1998 HD95),11718,Hayward,14.2,4.129,0.285,76.27469181506345,293.3947726135346,1.22179,MBA,.50096
 11719 Hicklen (1998 HT98),11719,Hicklen,14.0,4.948,0.199,63.07394976342977,120.2753719085185,1.66789,MBA,.5282
 11720 Horodyskyj (1998 HZ99),11720,Horodyskyj,14.0,4.205,0.209,150.305686964145,75.03989599019053,1.42155,MBA,.52927
 11725 Victoriahsu (1998 HM146),11725,Victoriahsu,14.2,3.624,0.281,148.1849858916816,202.1465079587402,1.66026,MBA,.53065
 11726 Edgerton (1998 JA),11726,Edgerton,12.6,15.585,0.080,143.3816658825197,128.8176332017617,1.60044,MBA,.49971
 11727 Sweet (1998 JM1),11727,Sweet,14.1,4.345,0.283,319.274480744199,56.56532348312584,1.265,MBA,.47517
 11730 Yanhua (1998 KO31),11730,Yanhua,14.6,3.100,0.350,147.2499428195877,1.531791773554885,1.25595,MBA,.5094
 11739 Baton Rouge (1998 SG27),11739,Baton Rouge,12.0,16.739,0.076,269.6349982564057,115.3982498232522,1.99356,OMB,.49509
 11740 Georgesmith (1998 UK6),11740,Georgesmith,13.4,5.903,0.266,206.4279406311762,219.4614595628405,1.86195,MBA,.49504
 11752 Masatakesagai (1999 OU3),11752,Masatakesagai,13.9,4.908,0.243,137.7221022744464,131.7247894380254,1.16665,MBA,.512
 11753 Geoffburbidge (2064 P-L),11753,Geoffburbidge,13.7,7.866,0.114,298.546363700965,193.7642627280517,1.9236,MBA,.50819
 11755 Paczynski (2691 P-L),11755,Paczynski,14.7,2.906,0.276,32.68904865293077,192.2338458953869,1.01007,MBA,.54959
 11757 Salpeter (2799 P-L),11757,Salpeter,15.1,6.697,0.032,185.7406391937084,162.7558500740442,1.38607,MBA,.56946
 11758 Sargent (4035 P-L),11758,Sargent,13.5,8.867,0.098,279.3602034693101,36.17405303699723,1.64228,MBA,.47713
 11760 Auwers (4090 P-L),11760,Auwers,13.7,5.712,0.197,335.8713917793949,72.51702722060858,1.87156,MBA,.51611
 11761 Davidgill (4868 P-L),11761,Davidgill,14.8,6.856,0.050,20.37568212616607,79.86685022277773,1.47984,MBA,.49595
 11762 Vogel (6044 P-L),11762,Vogel,13.3,5.886,0.293,316.711189176431,304.2540703749045,1.80891,MBA,.47672
 11764 Benbaillaud (6531 P-L),11764,Benbaillaud,14.7,3.133,0.260,16.31019240683025,20.07054650303067,1.05094,MBA,.48105
 11765 Alfredfowler (9057 P-L),11765,Alfredfowler,14.3,3.821,0.175,312.4662970180288,272.1732438472064,1.07085,MBA,.50462
 11766 Fredseares (9073 P-L),11766,Fredseares,13.1,14.488,0.050,344.5591160704647,19.50721636281685,1.64912,MBA,.51402
 11768 Merrill (4107 T-1),11768,Merrill,13.1,11.767,0.088,11.22846417524531,83.10048457624538,1.97933,MBA,.47973
 11769 Alfredjoy (2199 T-2),11769,Alfredjoy,14.8,2.804,0.356,181.7765236388025,55.21374619658851,1.48916,MBA,.53793
 11770 Rudominkowski (3163 T-2),11770,Rudominkowski,13.6,11.493,0.054,74.60790535907176,107.5055943232053,1.76061,MBA,.55891
 11771 Maestlin (4136 T-2),11771,Maestlin,14.1,7.602,0.084,31.78707388624326,307.9634924102447,1.2943,MBA,.48042
 11772 Jacoblemaire (4210 T-2),11772,Jacoblemaire,13.7,4.095,0.419,145.1872522933154,41.5209265389973,1.37851,MBA,.51821
 11773 Schouten (1021 T-3),11773,Schouten,13.7,5.395,0.242,326.4888232304292,265.7696661925195,1.40358,MBA,.49391
 11774 Jerne (1128 T-3),11774,Jerne,13.7,11.581,0.051,348.274792609797,335.4435566834306,1.67487,MBA,.56353
 11776 Milstein (3460 T-3),11776,Milstein,13.8,10.985,0.053,284.4599702442068,74.31191728465978,1.5885,MBA,.52504
 11777 Hargrave (3526 T-3),11777,Hargrave,15.8,2.209,0.208,7.710588668976884,273.3004164092951,.876859,MBA,.56643
 11778 Kingsford Smith (4102 T-3),11778,Kingsford Smith,14.9,2.842,0.263,66.11069301658586,41.26629662611838,1.0457,MBA,.52126
 11779 Zernike (4197 T-3),11779,Zernike,14.0,4.701,0.152,69.64017471494731,290.5203613500455,1.33472,MBA,.53238
 11780 Thunder Bay (1942 TB),11780,Thunder Bay,13.1,5.591,0.287,150.5840516864129,222.2089460810247,.868203,MBA,.46184
 11781 Alexroberts (1966 PL),11781,Alexroberts,14.0,3.783,0.409,123.3345019743214,168.3185588263353,1.05137,MBA,.47571
 11782 Nikolajivanov (1969 TT1),11782,Nikolajivanov,14.3,3.281,0.376,26.43926396624483,356.0179304330773,.966844,MBA,.49386
 11785 Migaic (1973 AW3),11785,Migaic,12.8,15.113,0.075,65.518204693694,83.34522763989904,1.61908,MBA,.46001
 11787 Baumanka (1977 QF1),11787,Baumanka,12.6,7.956,0.335,355.3926144846299,344.5582435790252,1.17854,MBA,.40788
 11788 Nauchnyj (1977 QN2),11788,Nauchnyj,15.1,2.656,0.259,314.1250187667459,7.273655396811522,.759212,MBA,.53787
 11789 Kempowski (1977 RK),11789,Kempowski,14.7,2.235,0.615,46.63795278006759,134.4468112416513,.868309,IMB,.4708
 11790 Goode (1978 RU),11790,Goode,13.5,5.126,0.203,12.09290783093529,273.4682219263421,.890673,MBA,.4545
 11792 Sidorovsky (1978 SX7),11792,Sidorovsky,15.1,5.944,0.066,340.8647963573601,84.33891837934891,.883819,MBA,.55521
 11793 Chujkovia (1978 TH7),11793,Chujkovia,13.1,14.840,0.055,145.9954275849885,257.8214135832718,1.65393,MBA,.48016
 11794 Yokokebukawa (1978 VW8),11794,Yokokebukawa,13.3,11.315,0.072,81.47566184518949,335.7816888027273,1.65811,MBA,.49299
 11795 Fredrikbruhn (1979 QM1),11795,Fredrikbruhn,13.6,5.826,0.207,192.659507875548,145.5894413610994,1.52716,MBA,.47194
 11796 Nirenberg (1980 DS4),11796,Nirenberg,14.4,7.928,0.058,173.6347883045919,66.93291555512914,.892817,MBA,.513
 11797 Warell (1980 FV2),11797,Warell,13.4,6.086,0.250,355.7962401543094,298.0161637807272,1.18863,MBA,.49239
 11798 Davidsson (1980 FH5),11798,Davidsson,13.6,4.714,0.417,354.3715816680403,83.93908101835065,1.24164,MBA,.4828
 11801 Frigeri (1981 EL5),11801,Frigeri,13.1,8.599,0.165,246.0315048281222,197.2782909372307,1.80139,MBA,.46927
 11803 Turrini (1981 ES12),11803,Turrini,13.7,5.772,0.211,202.5337976725427,264.8331714675743,1.74989,MBA,.56515
 11807 Wannberg (1981 EH17),11807,Wannberg,13.9,5.892,0.154,188.6225387508659,94.037818365029,1.72133,MBA,.52968
 11808 Platz (1981 EM17),11808,Platz,13.8,4.629,0.202,200.1123881442444,153.2614571553544,.945951,MBA,.47985
 11811 Martinrubin (1981 EH19),11811,Martinrubin,15.0,2.747,0.257,2.448168042125687,202.1518288538862,1.01997,MBA,.48442
 11812 Dongqiao (1981 EL20),11812,Dongqiao,13.9,6.173,0.153,342.6714198984075,313.5789437962473,1.69039,MBA,.45581
 11813 Ingorichter (1981 EQ23),11813,Ingorichter,13.8,9.756,0.067,172.1764344977826,95.3337660727064,1.78677,MBA,.52335
 11814 Schwamb (1981 EW26),11814,Schwamb,14.1,8.933,0.073,175.3472866792193,162.2225628138258,1.8808,MBA,.52681
 11816 Vasile (1981 EX32),11816,Vasile,15.1,3.047,0.209,223.2920788258678,69.14965489966819,1.08254,MBA,.52865
 11820 Mikiyasato (1981 EP38),11820,Mikiyasato,14.1,5.388,0.153,192.9164577868306,162.5348054036419,1.83236,MBA,.53175
 11821 Coleman (1981 EG44),11821,Coleman,13.5,7.444,0.183,12.2003938180144,98.93620476102441,1.97769,MBA,.48099
 11823 Christen (1981 VF),11823,Christen,14.2,4.148,0.292,32.11357155148494,321.3319523330507,.779233,MBA,.52052
 11826 Yurijgromov (1982 UR10),11826,Yurijgromov,13.8,7.617,0.111,17.99439169381219,11.13191506732198,1.55203,MBA,.52476
 11827 Wasyuzan (1982 VD5),11827,Wasyuzan,14.9,4.373,0.101,227.6446553519805,210.3471758614131,.950949,MBA,.53146
 11829 Tuvikene (1984 EU1),11829,Tuvikene,14.6,3.384,0.226,333.6234190204766,170.5669837267279,.979467,MBA,.49611
 11830 Jessenius (1984 JE),11830,Jessenius,13.8,3.457,0.489,22.8149798208817,113.6622288245649,.894952,MBA,.4461
 11832 Pustylnik (1984 SC6),11832,Pustylnik,14.5,3.640,0.207,96.25707383080632,209.4884065075933,.886958,MBA,.49481
 11844 Ostwald (1987 QW2),11844,Ostwald,13.1,11.284,0.115,41.12221299799958,259.06546074,1.62628,MBA,.51513
 11846 Verminnen (1987 SE3),11846,Verminnen,13.7,4.064,0.426,92.99171009966349,341.7674017529789,1.24174,MBA,.47796
 11847 Winckelmann (1988 BY2),11847,Winckelmann,13.6,9.924,0.081,329.1862462671431,209.0094547685152,1.51336,MBA,.49303
 11848 Paullouka (1988 CW2),11848,Paullouka,14.5,7.539,0.065,94.74660145639152,344.7767611600523,1.33274,MBA,.48928
 11849 Fauvel (1988 CF7),11849,Fauvel,13.7,4.845,0.249,230.8627495653972,135.2395354380422,1.10794,MBA,.54072
 11852 Shoumen (1988 RD),11852,Shoumen,13.1,6.727,0.303,5.709567532817119,23.96783306935441,.848801,MBA,.3986
 11854 Ludwigrichter (1988 RM3),11854,Ludwigrichter,14.3,3.633,0.364,356.0215562504305,354.748045142312,1.03148,MBA,.52888
 11856 Nicolabonev (1988 RM8),11856,Nicolabonev,15.3,4.630,0.083,8.394096713793115,12.94972248410428,.828377,MBA,.53924
 11860 Uedasatoshi (1988 UP),11860,Uedasatoshi,13.1,11.930,0.061,88.50677924544088,247.5447358962097,1.57876,MBA,.52427
 11861 Teruhime (1988 VY2),11861,Teruhime,11.2,11.677,0.435,63.96384254334056,274.4194456733264,1.84757,MBA,.42676
 11868 Kleinrichert (1989 TY),11868,Kleinrichert,14.4,6.133,0.098,333.2818592950393,268.4934614252585,1.57566,MBA,.57755
 11870 Sverige (1989 TC3),11870,Sverige,13.5,6.971,0.159,167.9863257968511,304.6156151889306,1.51086,MBA,.5073
 11875 Rhone (1989 YG5),11875,Rhone,12.1,22.222,0.057,87.16760896958404,95.56930992472998,1.76538,MBA,.43762
 11878 Hanamiyama (1990 HJ),11878,Hanamiyama,14.3,3.460,0.371,50.1473809000465,112.4049044380511,1.06061,MBA,.49803
 11881 Mirstation (1990 QO6),11881,Mirstation,14.1,3.993,0.231,157.3513701492704,178.6974953015797,1.18391,MBA,.54155
 11885 Summanus (1990 SS),11885,Summanus,18.5,1.298,0.033,359.8579297410901,116.0804171874685,.0670826,APO,.46113
 11886 Kraske (1990 TT10),11886,Kraske,14.8,6.667,0.052,352.9169720226668,345.9243011958362,1.2978,MBA,.53768
 11887 Echemmon (1990 TV12),11887,Echemmon,10.8,31.190,0.095,242.6497002148589,111.466491288372,3.7889,TJN,.50603
 11895 Dehant (1991 GU3),11895,Dehant,14.4,4.033,0.211,196.4732900091284,122.1838047307433,1.13265,MBA,.51558
 11898 Dedeyn (1991 GM9),11898,Dedeyn,13.1,11.369,0.079,129.3027667522573,51.78496768103776,1.88505,OMB,.50335
 11899 Weill (1991 GJ10),11899,Weill,13.1,13.062,0.079,41.21977447182257,146.2296163251943,2.09843,MBA,.50402
 11900 Spinoy (1991 LV2),11900,Spinoy,14.9,2.886,0.307,101.493176400279,222.7442932982122,.945168,MBA,.5404
 11907 Naranen (1992 ER8),11907,Naranen,13.3,5.428,0.345,65.3466766567399,237.2792829084801,1.67955,MBA,.49136
 11908 Nicaragua (1992 GC5),11908,Nicaragua,13.6,8.799,0.083,68.34391226374738,144.6753026860736,1.83073,MBA,.50819
 11911 Angel (1992 LF),11911,Angel,11.9,27.233,0.054,152.2810036481753,221.4271684197,1.71908,MBA,.43859
 11912 Piedade (1992 OP5),11912,Piedade,14.4,4.067,0.223,181.9699457054248,94.30233647201838,.977857,MBA,.48167
 11916 Wiesloch (1992 ST17),11916,Wiesloch,14.2,4.397,0.159,178.4956660992976,300.0288661946015,1.23949,MBA,.52262
 11921 Mitamasahiro (1992 UN3),11921,Mitamasahiro,12.8,14.345,0.071,233.7408358029014,189.7792910456377,1.6601,MBA,.40559
 11925 Usubae (1992 YA1),11925,Usubae,15.3,2.062,0.379,172.0524745867157,245.2269626201368,.925387,MBA,.53341
 11926 Orinoco (1992 YM2),11926,Orinoco,13.9,4.572,0.194,86.15722071408534,286.6941213330721,1.22321,MBA,.49114
 11927 Mount Kent (1993 BA),11927,Mount Kent,12.7,8.184,0.264,113.9303840966243,183.5363320969893,1.38664,MBA,.44124
 11928 Akimotohiro (1993 BT2),11928,Akimotohiro,13.3,8.040,0.177,328.6438504443184,195.6228732279202,1.09998,MBA,.49646
 11930 Osamu (1993 CJ1),11930,Osamu,13.6,4.347,0.408,161.4431030155981,345.4553619493122,1.32938,MBA,.5043
 11933 Himuka (1993 ES),11933,Himuka,12.8,9.217,0.208,1.840995326097375,226.4338947788366,1.17156,MBA,.47443
 11935 Olakarlsson (1993 FB8),11935,Olakarlsson,14.3,4.888,0.169,76.47054833729088,211.4146174848021,1.24695,MBA,.53176
 11936 Tremolizzo (1993 FX9),11936,Tremolizzo,14.0,5.290,0.174,81.09701763164949,81.18861731968417,1.35592,MBA,.48452
 11941 Archinal (1993 KT1),11941,Archinal,14.1,4.847,0.189,77.44840931413938,211.6856627676983,.848528,IMB,.41695
 11942 Guettard (1993 NV),11942,Guettard,13.7,4.341,0.373,244.2368510498815,40.51661061989187,1.70248,MBA,.5367
 11944 Shaftesbury (1993 OK9),11944,Shaftesbury,13.3,6.906,0.213,128.939960088767,135.470512529176,1.81837,MBA,.47673
 11946 Bayle (1993 PB7),11946,Bayle,13.1,14.207,0.055,174.1728730070438,80.00953743684578,1.66676,MBA,.50937
 11947 Kimclijsters (1993 PK7),11947,Kimclijsters,13.7,8.669,0.085,90.39458680943812,227.4801303906503,1.51512,MBA,.5197
 11949 Kagayayutaka (1993 SD2),11949,Kagayayutaka,11.9,6.879,0.708,225.8879521632342,249.8281703341892,1.5524,MBA,.45958
 11950 Morellet (1993 SG5),11950,Morellet,13.5,10.848,0.066,134.8088828548479,351.007332078011,1.7917,OMB,.51749
 11955 Russrobb (1994 CA1),11955,Russrobb,15.2,3.275,0.150,195.855348325552,68.62083666530486,1.22275,MBA,.55032
 11959 Okunokeno (1994 GG1),11959,Okunokeno,13.8,6.663,0.144,142.3500057680709,69.97365271570287,1.27702,MBA,.5144
 11963 Ignace (1994 PO16),11963,Ignace,14.1,8.257,0.065,313.1634262842047,216.8804654518721,1.61187,MBA,.50578
 11966 Plateau (1994 PJ20),11966,Plateau,14.0,5.209,0.179,266.1625892550708,22.74680072442853,1.7114,MBA,.54466
 11967 Boyle (1994 PW20),11967,Boyle,13.7,4.758,0.341,345.5463980437443,207.6609367672936,1.68137,MBA,.49041
 11968 Demariotte (1994 PR27),11968,Demariotte,13.7,9.149,0.077,10.04627071123531,128.7190132739094,1.6062,MBA,.49807
 11969 Gay-Lussac (1994 PC37),11969,Gay-Lussac,14.1,4.268,0.244,297.10649944,128.1188482057411,1.56634,MBA,.50173
 11970 Palitzsch (1994 TD),11970,Palitzsch,14.1,9.399,0.055,178.7720958410141,262.9896301590292,1.93643,MBA,.55519
 11974 Yasuhidefujita (1994 YF),11974,Yasuhidefujita,13.1,9.964,0.112,119.9737502819664,263.2065783159718,1.48311,MBA,.54229
 11976 Josephthurn (1995 JG),11976,Josephthurn,14.4,8.396,0.048,35.2595864130243,49.55014827871259,.910126,IMB,.34994
 11977 Leonrisoldi (1995 OA),11977,Leonrisoldi,13.8,6.647,0.145,274.7239521395344,150.9166108333326,1.14606,MBA,.44669
 11978 Makotomasako (1995 SS4),11978,Makotomasako,14.1,8.659,0.067,46.03804787618994,38.03938802504238,.844151,MBA,.49438
 11981 Boncompagni (1995 UY1),11981,Boncompagni,14.4,4.755,0.179,321.6595938786512,158.2980631057158,1.50649,MBA,.51548
 11984 Manet (1995 UK45),11984,Manet,14.7,5.679,0.095,301.30264232579,345.0577956507862,1.39596,MBA,.53072
 11987 Yonematsu (1995 VU1),11987,Yonematsu,13.0,14.436,0.065,70.83234653879892,91.47862359794897,1.5075,MBA,.4237
 11998 Fermilab (1996 AG7),11998,Fermilab,14.2,7.685,0.073,87.29879428975885,256.4717978178538,1.31884,MBA,.54049
 12001 Gasbarini (1996 ED9),12001,Gasbarini,13.2,11.582,0.083,156.1556940127447,182.9698796221199,2.00867,MBA,.53586
 12002 Suess (1996 FR1),12002,Suess,13.5,6.309,0.177,216.6139316942071,98.97839928636056,1.7014,MBA,.49509
 12003 Hideosugai (1996 FM5),12003,Hideosugai,12.1,22.751,0.045,10.57601901678315,77.75941592602983,2.09512,OMB,.43431
 12005 Delgiudice (1996 KA3),12005,Delgiudice,12.6,19.211,0.030,132.8978031163198,136.9296278840747,1.63216,MBA,.51373
 12006 Hruschka (1996 OO),12006,Hruschka,12.1,19.405,0.074,231.8218628612465,11.69340047144725,2.64168,OMB,.47844
 12012 Kitahiroshima (1996 VH8),12012,Kitahiroshima,14.0,3.483,0.401,24.05498585925071,11.52290621491291,.959017,MBA,.49394
 12014 Bobhawkes (1996 VX15),12014,Bobhawkes,13.8,4.686,0.292,202.6816270790704,357.707785518199,1.01062,MBA,.46996
 12016 Green (1996 XC),12016,Green,13.9,7.989,0.080,95.79018619401106,168.3893200120659,.946529,MBA,.45974
 12022 Hilbert (1996 XH26),12022,Hilbert,15.5,3.031,0.133,199.9927663969945,250.8506668123552,1.11223,MBA,.51422
